Штрихкод;ID;Артикул;Наименование;Единица;Коэффициент;
;012597     ;NDL9/36;Основа 9/36 Краска-уход De Luxe, блондин золотисто-фиолетовый;кг;1;
;012598     ;NDL9/61;Основа 9/61 Краска-уход De Luxe, блондин фиолетово-пепельный;кг;1;
;012599     ;NDL9/65;Основа 9/65 Краска-уход De Luxe, блондин фиолетово-красный;кг;1;
;012600     ;NDL9/7;Основа 9/7 Краска-уход De Luxe, блондин коричневый;кг;1;
;012601     ;NDL9/76;Основа 9/76 Краска-уход De Luxe, блондин коричнево-фиолетовый;кг;1;
;012602     ;NHB 100;Основа 100  Краска-уход De Luxe, натуральный блондин ультра (High blond);кг;1;
;012603     ;NHB 101;Основа 101  Краска-уход De Luxe, пепельный блондин ультра (High blond);кг;1;
;012604     ;NHB 113;Основа 113  Краска-уход De Luxe, пепельно-золотистый блондин ультра (High blond);кг;1;
;012605     ;NHB 116;Основа 116  Краска-уход De Luxe, пепельно-фиолетовый блондин ультра (High blond);кг;1;
;012606     ;NHB 117;Основа 117  Краска-уход De Luxe, пепельно-коричневый блондин ультра (High blond);кг;1;
;012607     ;NHB 136;Основа 136  Краска-уход De Luxe, золотисто-фиолетовый блондин ультра (High blond);кг;1;
;012608     ;NHB 143;Основа 143  Краска-уход De Luxe, медно-золотистый блондин ультра (High blond);кг;1;
;012609     ;NHB 161;Основа 161  Краска-уход De Luxe, фиолетово-пепельный блондин ультра (High blond);кг;1;
;012610     ;NHB 165;Основа 165  Краска-уход De Luxe, фиолетово-красный блондин ультра (High blond);кг;1;
;012611     ;NHB 171;Основа 171  Краска-уход De Luxe, коричнево-пепельный блондин ультра (High blond);кг;1;
;012612     ;NLF/43;Основа 43 Краска-уход De Luxe, медно-золотистый (High Flash);кг;1;
;012613     ;NLF/44;Основа 44 Краска-уход De Luxe, медный (High Flash);кг;1;
;012614     ;NLF/55;Основа 55 Краска-уход De Luxe, красный (High Flash);кг;1;
;012615     ;NLF/56;Основа 56 Краска-уход De Luxe, красно-фиолетовый (High Flash);кг;1;
;012616     ;NLF/65;Основа 65 Краска-уход De Luxe, фиолетово-красный (High Flash);кг;1;
;012623     ;DLS 4/0;Основа 4/0 Крем-краска De Luxe Silver , шатен;кг;1;
;012624     ;DLS 4/56;Основа 4/56 Крем-краска De Luxe Silver, шатен красно-фиолетовый;кг;1;
;012625     ;DLS 4/6;Основа 4/6 Крем-краска De Luxe Silver, шатен фиолетовый ;кг;1;
;012626     ;DLS 4/7;Основа 4/7 Крем-краска De Luxe Silver, шатен коричневый;кг;1;
;012627     ;DLS 4/75;Основа 4/75 Крем-краска De Luxe Silver, шатен коричнево-красный;кг;1;
;012628     ;DLS 4/76;Основа 4/76 Крем-краска De Luxe Silver, шатен коричнево-фиолетовый;кг;1;
;012629     ;DLS 5/0;Основа 5/0 Крем-краска De Luxe Silver, светлый шатен ;кг;1;
;012630     ;DLS 5/4;Основа 5/4 Крем-краска De Luxe Silver, светлый шатен медный ;кг;1;
;012631     ;DLS 5/45;Основа 5/45 Крем-краска De Luxe Silver, светлый шатен медно-красный ;кг;1;
;012632     ;DLS 5/5;Основа 5/5 Крем-краска De Luxe Silver, светлый шатен красный ;кг;1;
;012633     ;DLS 5/56;Основа 5/56 Крем-краска De Luxe Silver, светлый шатен красно-фиолетовый ;кг;1;
;012634     ;DLS 5/6;Основа 5/6 Крем-краска De Luxe Silver, светлый шатен фиолетовый ;кг;1;
;012636     ;DLS 5/7;Основа 5/7 Крем-краска De Luxe Silver, светлый шатен коричневый ;кг;1;
;012637     ;DLS 5/75;Основа 5/75 Крем-краска De Luxe Silver, светлый шатен коричнево-красный ;кг;1;
;012638     ;DLS 5/76;Основа 5/76 Крем-краска De Luxe Silver, светлый шатен коричнево-фиолетовый ;кг;1;
;012639     ;DLS 6/0;Основа 6/0 Крем-краска De Luxe Silver, темно-русый ;кг;1;
;012640     ;DLS 6/37;Основа 6/37 Крем-краска De Luxe Silver, темно-русый золотисто-коричневый;кг;1;
;012641     ;DLS 6/4;Основа 6/4 Крем-краска De Luxe Silver, темно-русый медный ;кг;1;
;012642     ;DLS 6/5;Основа 6/5 Крем-краска De Luxe Silver, темно-русый красный ;кг;1;
;012643     ;DLS 6/54;Основа 6/54 Крем-краска De Luxe Silver, темно-русый красно-медный ;кг;1;
;012644     ;DLS 6/56;Основа 6/56 Крем-краска De Luxe Silver, темно-русый красно-фиолетовый ;кг;1;
;012645     ;DLS 6/7;Основа 6/7 Крем-краска De Luxe Silver, темно-русый коричневый ;кг;1;
;012646     ;DLS 6/75;Основа 6/75 Крем-краска De Luxe Silver, темно-русый коричнево-красный ;кг;1;
;012647     ;DLS 6/76;Основа 6/76 Крем-краска De Luxe Silver, темно-русый коричнево-фиолетовый ;кг;1;
;012648     ;DLS 7/0;Основа 7/0 Крем-краска De Luxe Silver, русый ;кг;1;
;012649     ;DLS 7/37;Основа 7/37 Крем-краска De Luxe Silver, русый золотисто-коричневый;кг;1;
;012650     ;DLS 7/4;Основа 7/4 Крем-краска De Luxe Silver, русый медный ;кг;1;
;012651     ;DLS 7/45;Основа 7/45 Крем-краска De Luxe Silver, русый медно-красный ;кг;1;
;012652     ;DLS 7/7;Основа 7/7 Крем-краска De Luxe Silver, русый коричневый ;кг;1;
;012653     ;DLS 7/75;Основа 7/75 Крем-краска De Luxe Silver, русый коричнево-красный ;кг;1;
;012654     ;DLS 7/76;Основа 7/76 Крем-краска De Luxe Silver, русый коричнево-фиолетовый ;кг;1;
;012655     ;DLS 8/0;Основа 8/0 Крем-краска De Luxe Silver, светло-русый;кг;1;
;012656     ;DLS 8/31;Основа 8/31 Крем-краска De Luxe Silver, светло-русый золотисто-пепельный ;кг;1;
;012657     ;DLS 8/37;Основа 8/37 Крем-краска De Luxe Silver, светло-русый золотисто-коричневый;кг;1;
;012658     ;DLS 8/4;Основа 8/4 Крем-краска De Luxe Silver, светло-русый медный ;кг;1;
;012659     ;DLS 8/7;Основа 8/7 Крем-краска De Luxe Silver, светло-русый коричневый ;кг;1;
;012660     ;DLS 9/0;Основа 9/0 Крем-краска De Luxe Silver, блондин ;кг;1;
;012661     ;DLS 9/31;Основа 9/31 Крем-краска De Luxe Silver, блондин золотисто-пепельный ;кг;1;
;012662     ;DLS 9/34;Основа 9/34 Крем-краска De Luxe Silver, блондин золотисто-медный ;кг;1;
;012663     ;DLS 9/37;Основа 9/37 Крем-краска De Luxe Silver, блондин золотисто-коричневый;кг;1;
;012664     ;DLS 9/65;Основа 9/65 Крем-краска De Luxe Silver, блондин фиолетово-красный ;кг;1;
;012665     ;DLS 9/7;Основа 9/7 Крем-краска De Luxe Silver, блондин коричневый ;кг;1;
;012666     ;DLS 9/76;Основа 9/76 Крем-краска De Luxe Silver, блондин коричнево-фиолетовый ;кг;1;
;012667     ;SE10/66;"Основа 10/66 Крем-краска ""ESTEL SENSE DE LUXE"", светлый блондин фиолетовый интенсивный";кг;1;
2000002487470;012800     ;;ПЭГ-200 (Неопал ЛИС 80);кг;1;
2000002417071;012801     ;;Кера-теин 1000 СД;кг;1;
2000002416555;012828     ;;Бетафин (Betafin BP 20, Genencare OSMS BA/Danisco, Бетаин);кг;1;
2000002416586;012875     ;;Витамин Е ацетат;кг;1;
;012880     ;ОТ.58;Основа ОТ.58 шампунь для ламинированных волос OTIUM Bio-Crystal ;кг;1;
;012881     ;ОТ.59;Основа ОТ.59 бальзам для ламинированных волос OTIUM Bio-Crystal ;кг;1;
2000002513070;012904     ;;Краситель PHAT BLUE DC 6204;кг;1;
2000002494812;013093     ;;Отдушка TEUC 4102 Silver (TAKASAGO);кг;1;
2000002490739;013187     ;;Ментол натуральный кристаллический;кг;1;
;013725     ;DLS 10/0;Основа 10/0 Крем-краска De Luxe Silver , светлый блондин;кг;1;
;013726     ;DLS 10/31;Основа 10/31 Крем-краска De Luxe Silver , светлый блондин золотисто-пепельный;кг;1;
;013727     ;DLS 10/37;Основа 10/37 Крем-краска De Luxe Silver , светлый блондин золотисто-коричневый;кг;1;
;013728     ;DLS 10/7;Основа 10/7 Крем-краска De Luxe Silver , светлый блондин коричневый;кг;1;
;013729     ;DLS 7/47;Основа 7/47 Крем-краска De Luxe Silver, русый медно-коричневый ;кг;1;
;013730     ;DLS 8/47;Основа 8/47 Крем-краска De Luxe Silver, светло-русый медно-коричневый ;кг;1;
;013731     ;DLS 8/76;Основа 8/76 Крем-краска De Luxe Silver, светло-русый коричнево-фиолетовый ;кг;1;
;013769     ;CR.6;Основа CR.6 3D- гель для здоровых и слабо поврежденных волос ESTEL iNeo-Crystal;кг;1;
;013770     ;CR.2;Основа CR.2 3D- гель для сильно поврежденных волос ESTEL iNeo-Crystal ;кг;1;
;013772     ;CR.4;Основа CR.4 сыворотка для  волос ESTEL iNeo-Crystal;кг;1;
;013774     ;CR.1;Основа CR.1 шампунь для подготовки к ламинированию для  волос ESTEL iNeo-Crystal;кг;1;
;013775     ;Н/З CR.3 водн;Основа  CR.3 двухфазный лосьон  OTIUM Bio-Crystal  водная фаза;кг;1;
;013776     ;Н/З CR.3 орг;Основа  CR.3 двухфазный лосьон  OTIUM Bio-Crystal  органическая фаза;кг;1;
;013906     ;NDL10/73;Основа 10/73 Краска-уход De Luxe, светлый блондин коричнево-золотистый;кг;1;
;013908     ;NDL10/75;Основа 10/75 Краска-уход De Luxe, светлый блондин коричнево-красный;кг;1;
2000002513018;013910     ;;Краситель HPDS (25ДПЕ);кг;1;
;013913     ;NDL9/37;Основа 9/37 Краска-уход De Luxe, блондин золотисто-коричневый;кг;1;
;013914     ;NDL9/75;Основа 9/75 Краска-уход De Luxe, блондин коричнево-красный;кг;1;
;013915     ;NDL8/75;Основа 8/75 Краска-уход De Luxe, светло-русый коричнево-красный;кг;1;
;013916     ;NLC/77;Основа 0/77  Краска-уход De Luxe, коричневый (Correct);кг;1;
2000002416562;014177     ;;Бодифит;кг;1;
2000002513100;014312     ;;Порошок блондирующий ГОЛУБОЙ ESTEL ( ESSEX);кг;1;
2000002513117;014315     ;;Крем блондирующий голубой ESTEL;кг;1;
2000002494713;014362     ;;Отдушка NECTAR DE FLEUR;кг;1;
;014474     ;С/П SOL/7;Основа Крем SUNFLOWER SOL/7  для загара с антицеллюлитным комплексом Sun Flower - Tan&Slim   , кг;кг;1;
